tt_action_item_id,time_begin,time_fact_begin,order_date,manual_fill,tr_id,geom,building_address
53699456522,2026-01-06 13:39:00.000000000,2026-01-06 13:41:12.000000000,2026-01-06,False,133957,POINT (37.53440607 55.63531414),"ул. Введенского, д.26"
53699456561,2026-01-06 14:06:00.000000000,2026-01-06 14:10:12.000000000,2026-01-06,False,133957,POINT (37.48031665 55.65668839),"просп. Вернадского, д.123"
53699456531,2026-01-06 12:55:00.000000000,2026-01-06 12:57:50.000000000,2026-01-06,False,133957,POINT (37.52133376 55.63397931),"Профсоюзная ул., д.109В"
53699456399,2026-01-06 10:06:00.000000000,2026-01-06 10:06:23.000000000,2026-01-06,False,133957,POINT (37.48006591 55.65393649),"просп. Вернадского, д.127"
53699456426,2026-01-06 11:18:00.000000000,2026-01-06 11:17:41.000000000,2026-01-06,False,133957,POINT (37.48006591 55.65393649),"просп. Вернадского, д.127"
53699456410,2026-01-06 10:00:00.000000000,2026-01-06 10:02:12.000000000,2026-01-06,False,133957,POINT (37.49761121 55.64260548),"ул. Академика Опарина, д.4"
53699456396,2026-01-06 10:02:00.000000000,2026-01-06 10:03:20.000000000,2026-01-06,False,133957,POINT (37.4913928 55.64502393),"ул. Островитянова, д.5"
53699456546,2026-01-06 12:53:00.000000000,2026-01-06 12:54:45.000000000,2026-01-06,False,133957,POINT (37.51919339 55.63445269),"ул. Островитянова, д.29"
53699456532,2026-01-06 12:56:00.000000000,2026-01-06 12:58:41.000000000,2026-01-06,False,133957,POINT (37.52452111 55.63328722),"ул. Островитянова, д.32"
53699456539,2026-01-06 12:43:00.000000000,2026-01-06 12:46:22.000000000,2026-01-06,False,133957,POINT (37.48945104 55.645544),"ул. Островитянова, д.1"
53699456419,2026-01-06 10:56:00.000000000,2026-01-06 10:58:36.000000000,2026-01-06,False,133957,POINT (37.52811364 55.64193192),"Профсоюзная ул., д.91"
53699456523,2026-01-06 13:40:00.000000000,2026-01-06 13:42:41.000000000,2026-01-06,False,133957,POINT (37.52892826 55.63310597),"ул. Островитянова, д.37А"
53699456746,2026-01-06 20:39:00.000000000,2026-01-06 20:39:49.000000000,2026-01-06,False,133957,POINT (37.50469853 55.63960312),"ул. Островитянова, д.15, к.1"
53699456747,2026-01-06 20:40:00.000000000,2026-01-06 20:40:29.000000000,2026-01-06,False,133957,POINT (37.50750007 55.63854456),"ул. Островитянова, д.15, к.1"
53699456566,2026-01-06 14:34:00.000000000,2026-01-06 14:36:20.000000000,2026-01-06,False,133957,POINT (37.52406878 55.6435659),"ул. Миклухо-Маклая, д.47А"
53699456437,2026-01-06 11:14:00.000000000,2026-01-06 11:14:40.000000000,2026-01-06,False,133957,POINT (37.4913928 55.64502393),"ул. Островитянова, д.5"
53699456420,2026-01-06 10:57:00.000000000,2026-01-06 11:00:05.000000000,2026-01-06,False,133957,POINT (37.53312577 55.64053936),"ул. Миклухо-Маклая, д.36А"
53699456424,2026-01-06 11:15:00.000000000,2026-01-06 11:15:21.000000000,2026-01-06,False,133957,POINT (37.48828761 55.64619535),"ул. Островитянова, д.4"
53699456757,2026-01-06 20:44:00.000000000,2026-01-06 20:45:15.000000000,2026-01-06,False,133957,POINT (37.52133376 55.63397931),"Профсоюзная ул., д.109В"
53699456555,2026-01-06 14:14:00.000000000,2026-01-06 14:17:45.000000000,2026-01-06,False,133957,POINT (37.49906723 55.6418015),"ул. Островитянова, д.11, к.1"
53699456540,2026-01-06 12:45:00.000000000,2026-01-06 12:47:44.000000000,2026-01-06,False,133957,POINT (37.49354747 55.64397463),"ул. Островитянова, д.10"
53699456556,2026-01-06 14:16:00.000000000,2026-01-06 14:19:00.000000000,2026-01-06,False,133957,POINT (37.50469853 55.63960312),"ул. Островитянова, д.15, к.1"
53699456524,2026-01-06 13:41:00.000000000,2026-01-06 13:44:42.000000000,2026-01-06,False,133957,POINT (37.52324365 55.63379817),"ул. Островитянова, д.31"
53699456557,2026-01-06 14:17:00.000000000,2026-01-06 14:20:33.000000000,2026-01-06,False,133957,POINT (37.50750007 55.63854456),"ул. Островитянова, д.15, к.1"
53699456823,2026-01-06 21:44:00.000000000,2026-01-06 21:45:02.000000000,2026-01-06,False,133957,POINT (37.52133376 55.63397931),"Профсоюзная ул., д.109В"
53699456759,2026-01-06 20:47:00.000000000,2026-01-06 20:48:56.000000000,2026-01-06,False,133957,POINT (37.53181915 55.63422402),"ул. Введенского, д.32"
53699456760,2026-01-06 20:48:00.000000000,2026-01-06 20:49:43.000000000,2026-01-06,False,133957,POINT (37.53529345 55.63590438),"ул. Введенского, д.26"
53699456404,2026-01-06 09:50:00.000000000,2026-01-06 09:53:28.000000000,2026-01-06,False,133957,POINT (37.52324365 55.63379817),"ул. Островитянова, д.31"
53699456572,2026-01-06 14:23:00.000000000,2026-01-06 14:26:47.000000000,2026-01-06,False,133957,POINT (37.52452111 55.63328722),"ул. Островитянова, д.32"
53699456528,2026-01-06 13:47:00.000000000,2026-01-06 13:52:27.000000000,2026-01-06,False,133957,POINT (37.5074084 55.6387793),"ул. Островитянова, д.15, к.1"
53699456797,2026-01-06 22:22:00.000000000,2026-01-06 22:22:26.000000000,2026-01-06,False,133957,POINT (37.51416069 55.63615782),"ул. Островитянова, д.27, к.2"
53699456803,2026-01-06 22:11:00.000000000,2026-01-06 22:11:32.000000000,2026-01-06,False,133957,POINT (37.52365282 55.64304648),"ул. Миклухо-Маклая, д.22А"
53699456761,2026-01-06 20:49:00.000000000,2026-01-06 20:50:39.000000000,2026-01-06,False,133957,POINT (37.53727346 55.63811987),"ул. Миклухо-Маклая, д.38"
53699456750,2026-01-06 20:50:00.000000000,2026-01-06 20:52:01.000000000,2026-01-06,False,133957,POINT (37.53557798 55.64014288),"ул. Миклухо-Маклая, д.59"
53699456450,2026-01-06 10:29:00.000000000,2026-01-06 10:28:59.000000000,2026-01-06,False,133957,POINT (37.51919339 55.63445269),"ул. Островитянова, д.29"
53699456752,2026-01-06 20:53:00.000000000,2026-01-06 20:54:48.000000000,2026-01-06,False,133957,POINT (37.52406878 55.6435659),"ул. Миклухо-Маклая, д.47А"
53699456772,2026-01-06 21:14:00.000000000,2026-01-06 21:14:50.000000000,2026-01-06,False,133957,POINT (37.51131213 55.63728274),"ул. Академика Арцимовича, д.17"
53699456816,2026-01-06 21:54:00.000000000,2026-01-06 21:57:00.000000000,2026-01-06,False,133957,POINT (37.52365282 55.64304648),"ул. Миклухо-Маклая, д.22А"
53699456805,2026-01-06 22:13:00.000000000,2026-01-06 22:13:07.000000000,2026-01-06,False,133957,POINT (37.52811364 55.64193192),"Профсоюзная ул., д.91"
53699456806,2026-01-06 22:14:00.000000000,2026-01-06 22:14:26.000000000,2026-01-06,False,133957,POINT (37.53312577 55.64053936),"ул. Миклухо-Маклая, д.36А"
53699456798,2026-01-06 22:23:00.000000000,2026-01-06 22:22:55.000000000,2026-01-06,False,133957,POINT (37.51131213 55.63728274),"ул. Академика Арцимовича, д.17"
53699456807,2026-01-06 22:16:00.000000000,2026-01-06 22:15:52.000000000,2026-01-06,False,133957,POINT (37.53711379 55.63838804),
53699456789,2026-01-06 22:30:00.000000000,2026-01-06 22:28:23.000000000,2026-01-06,False,133957,POINT (37.48828761 55.64619535),"ул. Островитянова, д.4"
53699456790,2026-01-06 22:30:00.000000000,2026-01-06 22:28:53.000000000,2026-01-06,False,133957,POINT (37.48538394 55.64778212),"ул. Островитянова, д.2А"
53699456573,2026-01-06 14:26:00.000000000,2026-01-06 14:28:50.000000000,2026-01-06,False,133957,POINT (37.53181915 55.63422402),"ул. Введенского, д.32"
53699456792,2026-01-06 22:33:00.000000000,2026-01-06 22:32:31.000000000,2026-01-06,False,133957,POINT (37.481051 55.65724974),"просп. Вернадского, д.121, к.1"
53699456793,2026-01-06 22:34:00.000000000,2026-01-06 22:33:58.000000000,2026-01-06,False,133957,POINT (37.48191397 55.65984696),"просп. Вернадского, д.113"
53699456794,2026-01-06 22:35:00.000000000,2026-01-06 22:34:54.000000000,2026-01-06,False,133957,POINT (37.48284913 55.66197745),"просп. Вернадского, д.109"
53718793862,2026-01-06 21:22:00.000000000,2026-01-06 21:21:36.000000000,2026-01-06,False,131672,POINT (37.81844797 55.74322566),"Кетчерская ул., д.2, к.1"
53699456205,2026-01-06 05:10:00.000000000,2026-01-06 05:10:19.000000000,2026-01-06,False,133957,POINT (37.48191397 55.65984696),"просп. Вернадского, д.113"
53718539457,2026-01-06 17:04:00.000000000,2026-01-06 17:05:12.000000000,2026-01-06,True,122613,POINT (37.76883202 55.64184964),
53718539447,2026-01-06 17:06:00.000000000,2026-01-06 17:07:12.000000000,2026-01-06,True,122613,POINT (37.77133127 55.6372305),"Братеевская ул., д.39"
53718539464,2026-01-06 17:10:00.000000000,2026-01-06 17:11:12.000000000,2026-01-06,True,122613,POINT (37.76375544 55.63213171),"Ключевая ул., д.22, к.1"
53718724160,2026-01-06 18:00:00.000000000,2026-01-06 18:00:48.000000000,2026-01-06,False,135081,POINT (37.70700474 55.6504567),
53699456755,2026-01-06 20:42:00.000000000,2026-01-06 20:42:17.000000000,2026-01-06,False,133957,POINT (37.51496505 55.63563515),
53699456301,2026-01-06 07:50:00.000000000,2026-01-06 07:48:54.000000000,2026-01-06,False,133957,POINT (37.481051 55.65724974),"просп. Вернадского, д.121, к.1"
53698549366,2026-01-06 10:22:00.000000000,2026-01-06 10:23:30.000000000,2026-01-06,False,132430,POINT (37.47350586 55.58810001),
53699018749,2026-01-06 04:22:00.000000000,2026-01-06 04:23:59.000000000,2026-01-06,False,122048,POINT (37.74432812 55.61487971),"Ореховый бульв., д.45, к.1"
53699791140,2026-01-06 03:44:00.000000000,2026-01-06 03:44:34.000000000,2026-01-06,False,135081,POINT (37.7106591 55.64737345),"Донецкая ул., д.28"
53698549461,2026-01-06 11:18:00.000000000,2026-01-06 11:19:09.000000000,2026-01-06,False,132430,POINT (37.46686144 55.57594605),"ул. Сосенский Стан, д.1"
53699019162,2026-01-06 10:09:00.000000000,2026-01-06 10:07:29.000000000,2026-01-06,False,122048,POINT (37.67660013 55.64407322),"Каширское ш., д.45"
53698549327,2026-01-06 19:55:00.000000000,2026-01-06 19:56:28.000000000,2026-01-06,False,132430,POINT (37.45931813 55.5700344),
53698549458,2026-01-06 11:09:00.000000000,2026-01-06 11:10:02.000000000,2026-01-06,False,132430,POINT (37.43507621 55.55822563),
53700172917,2026-01-06 07:43:00.000000000,2026-01-06 07:41:50.000000000,2026-01-06,False,131672,POINT (37.86350769 55.74461382),"Суздальская ул., д.15А"
53700336574,2026-01-06 11:19:00.000000000,2026-01-06 11:19:08.000000000,2026-01-06,False,129964,POINT (37.6663927 55.67711439),"ул. Новинки, д.1"
53699456235,2026-01-06 06:20:00.000000000,2026-01-06 06:20:58.000000000,2026-01-06,False,133957,POINT (37.52811364 55.64193192),"Профсоюзная ул., д.91"
53718793695,2026-01-06 13:19:00.000000000,2026-01-06 13:19:13.000000000,2026-01-06,False,131672,POINT (37.81358738 55.74391416),"Перовская ул., д.70"
53699456738,2026-01-06 18:26:00.000000000,2026-01-06 18:27:29.000000000,2026-01-06,False,133957,POINT (37.50469853 55.63960312),"ул. Островитянова, д.15, к.1"
53700172946,2026-01-06 08:54:00.000000000,2026-01-06 08:54:56.000000000,2026-01-06,False,131672,POINT (37.86501463 55.74492255),"Суздальская ул., д.15А"
53698549519,2026-01-06 12:17:00.000000000,2026-01-06 12:12:38.000000000,2026-01-06,False,132430,POINT (37.4479462 55.53533119),
53699018943,2026-01-06 19:17:00.000000000,2026-01-06 19:26:52.000000000,2026-01-06,False,122048,POINT (37.74372345 55.6170427),"ул. Мусы Джалиля, д.38, к.1"
53698549767,2026-01-06 18:20:00.000000000,2026-01-06 18:27:32.000000000,2026-01-06,False,132430,POINT (37.44838873 55.53519889),
53718539197,2026-01-06 09:50:00.000000000,2026-01-06 09:49:31.000000000,2026-01-06,False,122613,POINT (37.68537172 55.63455418),"Каспийская ул., д.2, к.1"
53698549801,2026-01-06 23:32:00.000000000,2026-01-06 23:35:09.000000000,2026-01-06,False,132430,POINT (37.46886192 55.58187826),
53718539397,2026-01-06 16:16:00.000000000,2026-01-06 16:16:00.000000000,2026-01-06,True,122613,POINT (37.68331796 55.63035255),"Каспийская ул., д.6"
53700641286,2026-01-06 06:40:00.000000000,2026-01-06 06:39:50.000000000,2026-01-06,False,133300,POINT (37.41236763 55.73058064),"Кунцевская ул., д.13"
53718539406,2026-01-06 15:36:00.000000000,2026-01-06 15:36:00.000000000,2026-01-06,True,122613,POINT (37.77095534 55.63989149),"Алма-Атинская ул., д.7, к.1"
53699018652,2026-01-06 07:34:00.000000000,2026-01-06 07:41:41.000000000,2026-01-06,False,122048,POINT (37.70991398 55.62675954),"Каширское ш., д.61А"
53718724047,2026-01-06 13:43:00.000000000,2026-01-06 13:45:35.000000000,2026-01-06,False,135081,POINT (37.71045952 55.64251317),"Батайский пр., д.3"
53699456497,2026-01-06 12:12:00.000000000,2026-01-06 12:12:50.000000000,2026-01-06,False,133957,POINT (37.53440607 55.63531414),"ул. Введенского, д.26"
53700336644,2026-01-06 12:12:00.000000000,2026-01-06 12:13:00.000000000,2026-01-06,False,129964,POINT (37.69518824 55.69024983),
53699456209,2026-01-06 05:00:00.000000000,2026-01-06 05:01:07.000000000,2026-01-06,False,133957,POINT (37.50441279 55.63997746),"ул. Академика Волгина, д.41"
53718793701,2026-01-06 13:44:00.000000000,2026-01-06 13:45:48.000000000,2026-01-06,False,131672,POINT (37.85747284 55.73916511),"Новокосинская ул., д.17, к.3"
53700336488,2026-01-06 08:56:00.000000000,2026-01-06 08:54:42.000000000,2026-01-06,False,129964,POINT (37.701842 55.68265537),"Коломенская ул., д.7"
53699456416,2026-01-06 09:48:00.000000000,2026-01-06 09:49:24.000000000,2026-01-06,False,133957,POINT (37.53440607 55.63531414),"ул. Введенского, д.26"
53700336339,2026-01-06 03:35:00.000000000,2026-01-06 03:34:47.000000000,2026-01-06,False,129964,POINT (37.69518824 55.69024983),
53698549861,2026-01-06 17:44:00.000000000,2026-01-06 17:46:58.000000000,2026-01-06,False,132430,POINT (37.47350586 55.58810001),
53718724126,2026-01-06 16:35:00.000000000,2026-01-06 16:37:30.000000000,2026-01-06,False,135081,POINT (37.72190067 55.65343977),"ул. Нижние Поля, д.134"
53698549446,2026-01-06 11:32:00.000000000,2026-01-06 11:32:49.000000000,2026-01-06,False,132430,POINT (37.50973549 55.61565746),"Новоясеневский просп., д.4"
53699456651,2026-01-06 17:14:00.000000000,2026-01-06 17:12:42.000000000,2026-01-06,False,133957,POINT (37.49906723 55.6418015),"ул. Островитянова, д.11, к.1"
53699018952,2026-01-06 18:44:00.000000000,2026-01-06 18:46:04.000000000,2026-01-06,False,122048,POINT (37.62171054 55.68969014),"Варшавское ш., д.37"
53699018956,2026-01-06 18:32:00.000000000,2026-01-06 18:33:09.000000000,2026-01-06,False,122048,POINT (37.62219435 55.72263741),"Люсиновская ул., д.39"
53699018946,2026-01-06 18:34:00.000000000,2026-01-06 18:35:14.000000000,2026-01-06,False,122048,POINT (37.62217293 55.71725319),"Люсиновская ул., д.64"
53699018938,2026-01-06 18:36:00.000000000,2026-01-06 18:36:50.000000000,2026-01-06,False,122048,POINT (37.62210127 55.71315627),"Люсиновская ул., д.72"
53699018941,2026-01-06 18:46:00.000000000,2026-01-06 18:48:13.000000000,2026-01-06,False,122048,POINT (37.62293301 55.68423237),"Варшавское ш., д.26"
53699018939,2026-01-06 18:48:00.000000000,2026-01-06 18:50:27.000000000,2026-01-06,False,122048,POINT (37.62474332 55.67861735),"Варшавское ш., д.36"
53699018936,2026-01-06 18:39:00.000000000,2026-01-06 18:39:16.000000000,2026-01-06,False,122048,POINT (37.62090917 55.70700843),"Большая Тульская ул., д.10"
53699018945,2026-01-06 18:33:00.000000000,2026-01-06 18:34:08.000000000,2026-01-06,False,122048,POINT (37.62217293 55.72010465),"ул. Павла Андреева, д.23"
53699018935,2026-01-06 18:38:00.000000000,2026-01-06 18:37:58.000000000,2026-01-06,False,122048,POINT (37.62151148 55.71032494),"Большая Тульская ул., д.2"
53699018953,2026-01-06 18:40:00.000000000,2026-01-06 18:40:13.000000000,2026-01-06,False,122048,POINT (37.6212862 55.70457157),"Большая Тульская ул., д.50"
53699019114,2026-01-06 15:01:00.000000000,2026-01-06 15:01:51.000000000,2026-01-06,False,122048,POINT (37.69453387 55.63691902),"Каширское ш., д.57, к.1"
53699456231,2026-01-06 06:29:00.000000000,2026-01-06 06:30:15.000000000,2026-01-06,False,133957,POINT (37.51416069 55.63615782),"ул. Островитянова, д.27, к.2"
53699019171,2026-01-06 10:27:00.000000000,2026-01-06 10:23:56.000000000,2026-01-06,False,122048,POINT (37.62232668 55.68954077),
53698549525,2026-01-06 11:51:00.000000000,2026-01-06 11:49:33.000000000,2026-01-06,False,132430,POINT (37.49621223 55.61368189),"ул. Генерала Тюленева, д.41А"
53718724028,2026-01-06 14:24:00.000000000,2026-01-06 14:22:52.000000000,2026-01-06,False,135081,POINT (37.73122471 55.69122549),"ул. Полбина, д.8"
53700172826,2026-01-06 03:56:00.000000000,2026-01-06 03:58:42.000000000,2026-01-06,False,131672,POINT (37.86356401 55.74184716),"Новокосинская ул., д.28"
53700172841,2026-01-06 05:29:00.000000000,2026-01-06 05:30:27.000000000,2026-01-06,False,131672,POINT (37.83370267 55.7436577),"Кетчерская ул., д.16"
53698328567,2026-01-06 05:28:00.000000000,2026-01-06 05:30:25.000000000,2026-01-06,False,134040,POINT (37.43941029 55.71183636),"Верейская ул., д.27"
53698549385,2026-01-06 08:38:00.000000000,2026-01-06 08:42:17.000000000,2026-01-06,False,132430,POINT (37.45171769 55.51808043),
53700641309,2026-01-06 06:03:00.000000000,2026-01-06 06:03:26.000000000,2026-01-06,False,133300,POINT (37.42501323 55.73146175),"Полоцкая ул., д.10"
53700336664,2026-01-06 12:50:00.000000000,2026-01-06 12:48:08.000000000,2026-01-06,False,129964,POINT (37.68612322 55.67610673),
53699456548,2026-01-06 12:37:00.000000000,2026-01-06 12:39:23.000000000,2026-01-06,False,133957,POINT (37.48176323 55.66166753),"просп. Вернадского, д.86Б"
53699456427,2026-01-06 11:19:00.000000000,2026-01-06 11:19:19.000000000,2026-01-06,False,133957,POINT (37.481051 55.65724974),"просп. Вернадского, д.121, к.1"
53699456407,2026-01-06 09:55:00.000000000,2026-01-06 09:57:22.000000000,2026-01-06,False,133957,POINT (37.51131213 55.63728274),"ул. Академика Арцимовича, д.17"
53718724038,2026-01-06 13:44:00.000000000,2026-01-06 13:47:07.000000000,2026-01-06,False,135081,POINT (37.71574551 55.64220311),"Батайский пр., д.17"
53718793648,2026-01-06 12:06:00.000000000,2026-01-06 12:05:13.000000000,2026-01-06,False,131672,POINT (37.82587748 55.74473469),"Кетчерская ул., д.3Г"
53698370103,2026-01-06 05:54:00.000000000,2026-01-06 05:52:49.000000000,2026-01-06,False,130238,POINT (37.55274889 55.73114005),"Бережковская наб., д.22"
53698370101,2026-01-06 05:37:00.000000000,2026-01-06 05:38:16.000000000,2026-01-06,False,130238,POINT (37.50923955 55.70310068),"Мичуринский просп., д.7"
53698370102,2026-01-06 05:33:00.000000000,2026-01-06 05:32:57.000000000,2026-01-06,False,130238,POINT (37.49646514 55.69599653),"Мичуринский просп., д.31, к.1"
53698370097,2026-01-06 05:43:00.000000000,2026-01-06 05:43:17.000000000,2026-01-06,False,130238,POINT (37.5111841 55.71290637),"Мосфильмовская ул., д.31"
53698370251,2026-01-06 09:00:00.000000000,2026-01-06 09:00:18.000000000,2026-01-06,False,130238,POINT (37.50791045 55.71147133),"Мосфильмовская ул., д.72А"
53698370239,2026-01-06 09:06:00.000000000,2026-01-06 09:06:57.000000000,2026-01-06,False,130238,POINT (37.50444676 55.7013018),"Мичуринский просп., д.22, к.1"
53698370232,2026-01-06 09:00:00.000000000,2026-01-06 08:59:53.000000000,2026-01-06,False,130238,POINT (37.50939114 55.71233213),"Мосфильмовская ул., д.35"
53698370248,2026-01-06 09:01:00.000000000,2026-01-06 09:01:37.000000000,2026-01-06,False,130238,POINT (37.50761446 55.70913575),"Ломоносовский просп., д.43"
53698370244,2026-01-06 08:53:00.000000000,2026-01-06 08:51:53.000000000,2026-01-06,False,130238,POINT (37.53301564 55.72558421),"Мосфильмовская ул., д.2В"
53698370229,2026-01-06 09:16:00.000000000,2026-01-06 09:16:49.000000000,2026-01-06,False,130238,POINT (37.46715864 55.67971393),"ул. Мичуринский Проспект, Олимпийская Деревня, д.1, к.1"
53698370249,2026-01-06 09:17:00.000000000,2026-01-06 09:17:26.000000000,2026-01-06,False,130238,POINT (37.46448359 55.67779356),"ул. Мичуринский Проспект, Олимпийская Деревня, д.3, к.1"
53698370240,2026-01-06 09:19:00.000000000,2026-01-06 09:19:31.000000000,2026-01-06,False,130238,POINT (37.45745875 55.67329422),"ул. Мичуринский Проспект, Олимпийская Деревня, д.19"
53698370236,2026-01-06 09:07:00.000000000,2026-01-06 09:07:45.000000000,2026-01-06,False,130238,POINT (37.50171181 55.69977702),"ул. Пельше, д.26"
53698370228,2026-01-06 09:05:00.000000000,2026-01-06 09:06:24.000000000,2026-01-06,False,130238,POINT (37.50640041 55.70237157),"Мичуринский просп., д.16"
53698370253,2026-01-06 09:21:00.000000000,2026-01-06 09:21:57.000000000,2026-01-06,False,130238,POINT (37.44898245 55.67041717),"Озёрная ул., д.33, к.2"
53698370222,2026-01-06 04:55:00.000000000,2026-01-06 04:59:01.000000000,2026-01-06,False,130238,POINT (37.47581382 55.68533273),"ул. Пельше, д.68, к.1"
53698370197,2026-01-06 04:46:00.000000000,2026-01-06 04:48:11.000000000,2026-01-06,False,130238,POINT (37.51108146 55.70495375),"Мичуринский просп., д.8"
53698370221,2026-01-06 04:47:00.000000000,2026-01-06 04:49:58.000000000,2026-01-06,False,130238,POINT (37.50640041 55.70237157),"Мичуринский просп., д.16"
53698370219,2026-01-06 04:44:00.000000000,2026-01-06 04:46:19.000000000,2026-01-06,False,130238,POINT (37.50761446 55.70913575),"Ломоносовский просп., д.43"
53698370246,2026-01-06 08:51:00.000000000,2026-01-06 08:49:28.000000000,2026-01-06,False,130238,POINT (37.54389598 55.72856888),Воробьёвское ш.
53698370250,2026-01-06 08:52:00.000000000,2026-01-06 08:50:15.000000000,2026-01-06,False,130238,POINT (37.53625536 55.72712577),"Воробьёвское ш., д.6"
53698549681,2026-01-06 14:37:00.000000000,2026-01-06 14:39:38.000000000,2026-01-06,False,132430,POINT (37.49584809 55.61289417),"Профсоюзная ул., д.131Г"
53700641301,2026-01-06 06:30:00.000000000,2026-01-06 06:30:36.000000000,2026-01-06,False,133300,POINT (37.41266478 55.73372104),
53699018598,2026-01-06 08:54:00.000000000,2026-01-06 08:54:56.000000000,2026-01-06,False,122048,POINT (37.67991653 55.64239201),"Каширское ш., д.76, к.1"
53718793788,2026-01-06 18:11:00.000000000,2026-01-06 18:13:31.000000000,2026-01-06,False,131672,POINT (37.86591669 55.74348062),"Новокосинская ул., д.35"
53699456756,2026-01-06 20:42:00.000000000,2026-01-06 20:43:39.000000000,2026-01-06,False,133957,POINT (37.51919339 55.63445269),"ул. Островитянова, д.29"
53699456597,2026-01-06 14:59:00.000000000,2026-01-06 15:02:07.000000000,2026-01-06,False,133957,POINT (37.51416069 55.63615782),"ул. Островитянова, д.27, к.2"
53699456637,2026-01-06 15:21:00.000000000,2026-01-06 15:21:28.000000000,2026-01-06,False,133957,POINT (37.48031665 55.65668839),"просп. Вернадского, д.123"
53699790846,2026-01-06 07:43:00.000000000,2026-01-06 07:41:58.000000000,2026-01-06,False,135081,POINT (37.72447554 55.65766781),"Иловайская ул., д.3А"
53718793759,2026-01-06 15:51:00.000000000,2026-01-06 15:52:07.000000000,2026-01-06,False,131672,POINT (37.86356401 55.74184716),"Новокосинская ул., д.28"
53718724200,2026-01-06 19:28:00.000000000,2026-01-06 19:27:37.000000000,2026-01-06,False,135081,POINT (37.7312924 55.68416053),"ул. Полбина, д.3"
53699456723,2026-01-06 18:27:00.000000000,2026-01-06 18:28:17.000000000,2026-01-06,False,133957,POINT (37.50750007 55.63854456),"ул. Островитянова, д.15, к.1"
53698370404,2026-01-06 10:42:00.000000000,2026-01-06 10:41:48.000000000,2026-01-06,False,130238,POINT (37.55526161 55.73264475),"Бережковская наб., д.16"
53699019067,2026-01-06 12:17:00.000000000,2026-01-06 12:22:12.000000000,2026-01-06,False,122048,POINT (37.72796487 55.62192367),"Борисовский пр., д.26, к.1"
53718724171,2026-01-06 17:26:00.000000000,2026-01-06 17:23:43.000000000,2026-01-06,False,135081,POINT (37.71698846 55.66357085),
53718724224,2026-01-06 19:57:00.000000000,2026-01-06 19:56:44.000000000,2026-01-06,False,135081,POINT (37.7097793 55.65861597),
53699456252,2026-01-06 05:31:00.000000000,2026-01-06 05:31:07.000000000,2026-01-06,False,133957,POINT (37.51496505 55.63563515),
53699790957,2026-01-06 06:40:00.000000000,2026-01-06 06:40:18.000000000,2026-01-06,False,135081,POINT (37.7393716 55.64719682),"Новочеркасский бульв., д.55, к.2"
53698370401,2026-01-06 11:00:00.000000000,2026-01-06 11:00:39.000000000,2026-01-06,False,130238,POINT (37.50640041 55.70237157),"Мичуринский просп., д.16"
53698549930,2026-01-06 08:10:00.000000000,2026-01-06 08:10:24.000000000,2026-01-06,False,132430,POINT (37.47350586 55.58810001),
53698370223,2026-01-06 04:38:00.000000000,2026-01-06 04:38:29.000000000,2026-01-06,False,130238,POINT (37.52469353 55.72091952),"Мосфильмовская ул., д.22"
53699791130,2026-01-06 04:16:00.000000000,2026-01-06 04:15:20.000000000,2026-01-06,False,135081,POINT (37.72140217 55.6668562),"ул. Полбина, д.72"
53699018944,2026-01-06 19:18:00.000000000,2026-01-06 19:27:50.000000000,2026-01-06,False,122048,POINT (37.74413026 55.61451002),"Ореховый бульв., д.45, к.1"
53700336679,2026-01-06 15:21:00.000000000,2026-01-06 15:21:17.000000000,2026-01-06,False,129964,POINT (37.70043845 55.68048736),"Коломенская ул., д.11"
53699790838,2026-01-06 07:20:00.000000000,2026-01-06 07:17:45.000000000,2026-01-06,False,135081,POINT (37.72208559 55.69159557),"ул. Гурьянова, д.3"
53698370212,2026-01-06 04:58:00.000000000,2026-01-06 05:02:06.000000000,2026-01-06,False,130238,POINT (37.46448359 55.67779356),"ул. Мичуринский Проспект, Олимпийская Деревня, д.3, к.1"
53699456253,2026-01-06 05:32:00.000000000,2026-01-06 05:31:48.000000000,2026-01-06,False,133957,POINT (37.51919339 55.63445269),"ул. Островитянова, д.29"
53698549940,2026-01-06 08:32:00.000000000,2026-01-06 08:29:28.000000000,2026-01-06,False,132430,POINT (37.44567435 55.53012365),
53699456516,2026-01-06 13:54:00.000000000,2026-01-06 13:57:58.000000000,2026-01-06,False,133957,POINT (37.48828761 55.64619535),"ул. Островитянова, д.4"
53700336440,2026-01-06 07:42:00.000000000,2026-01-06 07:41:31.000000000,2026-01-06,False,129964,POINT (37.70782708 55.68567388),"Коломенская ул., д.1"
53700336439,2026-01-06 07:43:00.000000000,2026-01-06 07:42:31.000000000,2026-01-06,False,129964,POINT (37.70530251 55.68447695),"Коломенская ул., д.1"
53699456492,2026-01-06 12:28:00.000000000,2026-01-06 12:29:22.000000000,2026-01-06,False,133957,POINT (37.48538394 55.64778212),"ул. Островитянова, д.2А"
53700172819,2026-01-06 04:15:00.000000000,2026-01-06 04:15:24.000000000,2026-01-06,False,131672,POINT (37.81466536 55.75143321),"Зелёный просп., д.56"
53699456821,2026-01-06 21:42:00.000000000,2026-01-06 21:41:58.000000000,2026-01-06,False,133957,POINT (37.51496505 55.63563515),
53700336338,2026-01-06 03:35:00.000000000,2026-01-06 03:35:22.000000000,2026-01-06,False,129964,POINT (37.69448379 55.69114304),
